feature_name,feature_label,feature_group,feature_family,task_specific,diagnostic_strength,direction_consistency,language_specificity,task_specificity_score,valid_cells,valid_languages,valid_manifest_tasks,valid_paper_task_labels,stability_score,interpretation_category,language_specificity_threshold,task_specificity_threshold
ac_egemaps_f0semitonefrom27_5hz_sma3nz_amean,F0 semitone mean,ac,acoustic,False,0.17824730986647025,0.5,0.11913345118331731,0.18328656264609858,4,2,4,FC|FT|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ac_egemaps_f2frequency_sma3nz_stddevnorm,egemaps f2frequency sma3nz stdd...,ac,acoustic,False,0.17536087313464832,0.75,0.04155470128298054,0.11862120095446539,4,2,4,FC|FT|PD,0,translingual candidate,0.30153161635750253,0.37651289142833966
pd_global_prompt_coherence,global prompt coherence,pd,task:PD,True,0.1685759448787829,0.6666666666666666,0.14794292601713877,,3,3,1,FT|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ac_egemaps_f3bandwidth_sma3nz_stddevnorm,egemaps f3bandwidth sma3nz stdd...,ac,acoustic,False,0.16221128585715744,0.75,0.11946189236420979,0.1437421206186329,4,2,4,FC|FT|PD,0,translingual candidate,0.30153161635750253,0.37651289142833966
pd_semantic_similarity_to_unit_list,semantic similarity to unit list,pd,task:PD,True,0.14211886475213384,1.0,0.11387297658507714,,3,3,1,FT|PD,0,translingual candidate,0.30153161635750253,0.37651289142833966
ac_egemaps_logrelf0_h1_a3_sma3nz_stddevnorm,egemaps logrelf0 h1 a3 sma3nz s...,ac,acoustic,False,0.13324896023475274,1.0,0.04592239134648349,0.0930674991177296,4,2,4,FC|FT|PD,0,translingual candidate,0.30153161635750253,0.37651289142833966
pd_repeated_content_unit_ratio,repeated content unit ratio,pd,task:PD,True,0.12057452463569059,0.6666666666666666,0.14488162909648547,,3,3,1,FT|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ac_egemaps_slopev0_500_sma3nz_stddevnorm,egemaps slopev0 500 sma3nz stdd...,ac,acoustic,False,0.09636746851846978,1.0,0.05498010622199585,0.10405007901377036,4,2,4,FC|FT|PD,0,translingual candidate,0.30153161635750253,0.37651289142833966
ac_mfcc_3_mean,mfcc 3 mean,ac,acoustic,False,0.08507185765733709,0.5,0.07946827444608126,0.08860920277551812,4,2,4,FC|FT|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile50_0,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,0.08302254935025108,0.75,0.06434363051447825,0.08607184376119735,4,2,4,FC|FT|PD,0,translingual candidate,0.30153161635750253,0.37651289142833966
rep_bigram_repetition_rate,bigram repetition rate,rep,task:repetition,True,0.0725911374774099,1.0,,,1,1,1,FT|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
cmd_action_verb_ratio,action verb ratio,cmd,task:command,True,0.014235326478129086,1.0,,,1,1,1,FC,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
graph_largest_component_ratio,largest component ratio,graph,graph,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_clause_per_100_tokens,clause per 100 tokens,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_coordination_density,coordination density,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_modifier_density,modifier density,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_nominal_density,nominal density,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_verbal_density,verbal density,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_np_like_ratio,np like ratio,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_pp_like_ratio,pp like ratio,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_vp_like_ratio,vp like ratio,sx,syntax,False,0.0,,0.0,0.0,8,4,6,FC|FT|NA|PD,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
rd_pause_per_reference_token,pause per reference token,rd,task:reading,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_item_count,item count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_unique_item_count,unique item count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_repetition_count,repetition count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_intrusion_count,intrusion count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_valid_item_count,valid item count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_valid_item_ratio,valid item ratio,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_items_per_second,items per second,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_cluster_count,cluster count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_mean_cluster_size,mean cluster size,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_switch_count,switch count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_letter_valid_count,letter valid count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ft_letter_violation_count,letter violation count,ft,task:FT,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_topic_coherence,topic coherence,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_topic_switch_rate,topic switch rate,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_embedding_dispersion,embedding dispersion,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_named_entity_density,named entity density,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_repetition_rate,repetition rate,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_mean_utterance_similarity,mean utterance similarity,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_first_last_similarity,first last similarity,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
fc_topic_return_ratio,topic return ratio,fc,task:FC,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
cmd_duration_per_token,duration per token,cmd,task:command,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_token_count,token count,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_target_syllable_count,target syllable count,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_target_syllable_ratio,target syllable ratio,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_alternation_switch_count,alternation switch count,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_unique_syllable_ratio,unique syllable ratio,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_repetition_rate,repetition rate,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_tokens_per_second,tokens per second,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
ms_target_syllables_per_second,target syllables per second,ms,task:motor,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_utterance_count,utterance count,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_mean_utterance_length,mean utterance length,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_temporal_marker_density,temporal marker density,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_causal_marker_density,causal marker density,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_first_person_ratio,first person ratio,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_procedural_marker_density,procedural marker density,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_topic_coherence,topic coherence,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_topic_switch_rate,topic switch rate,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
na_repetition_rate,repetition rate,na,task:NA,True,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_np_count,np count,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_vp_count,vp count,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pp_count,pp count,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adjp_count,adjp count,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_advp_count,advp count,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_np_ratio,np ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_vp_ratio,vp ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pp_ratio,pp ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adjp_ratio,adjp ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_advp_ratio,advp ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_np_mean_len,np mean len,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_vp_mean_len,vp mean len,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pp_mean_len,pp mean len,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adjp_mean_len,adjp mean len,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_advp_mean_len,advp mean len,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_np_rate,np rate,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_vp_rate,vp rate,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pp_rate,pp rate,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_chunk_density,chunk density,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_chunk_diversity,chunk diversity,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_det_noun_ratio,det noun ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adj_noun_ratio,adj noun ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pron_verb_ratio,pron verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_noun_verb_ratio,noun verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_verb_det_ratio,verb det ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adp_noun_ratio,adp noun ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_aux_verb_ratio,aux verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_verb_adv_ratio,verb adv ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adv_verb_ratio,adv verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_noun_adp_ratio,noun adp ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_verb_pron_ratio,verb pron ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_cconj_pron_ratio,cconj pron ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_sconj_pron_ratio,sconj pron ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adp_det_ratio,adp det ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_det_adj_ratio,det adj ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_det_adj_noun_ratio,det adj noun ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_det_noun_verb_ratio,det noun verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pron_aux_verb_ratio,pron aux verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_pron_verb_det_ratio,pron verb det ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_adp_det_noun_ratio,adp det noun ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_noun_aux_verb_ratio,noun aux verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_root_verb_ratio,root verb ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_root_noun_ratio,root noun ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_root_pron_ratio,root pron ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
pr_root_adj_ratio,root adj ratio,pr,phrase,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_dep_length_q25,dep length q25,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_dep_length_q50,dep length q50,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_dep_length_q75,dep length q75,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_tree_depth_std,tree depth std,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_tree_depth_q75,tree depth q75,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_upos_entropy,upos entropy,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_dep_entropy,dep entropy,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
sx_subject_object_balance,subject object balance,sx,syntax,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_1_mean,mfcc 1 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_1_std,mfcc 1 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_1_skew,mfcc 1 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_1_kurtosis,mfcc 1 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_1_mean,delta mfcc 1 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_1_std,delta mfcc 1 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_2_mean,mfcc 2 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_2_std,mfcc 2 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_2_skew,mfcc 2 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_2_kurtosis,mfcc 2 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_2_mean,delta mfcc 2 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_2_std,delta mfcc 2 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_3_mean,mfcc 3 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_3_std,mfcc 3 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_3_skew,mfcc 3 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_3_kurtosis,mfcc 3 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_3_mean,delta mfcc 3 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_3_std,delta mfcc 3 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_4_mean,mfcc 4 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_4_std,mfcc 4 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_4_skew,mfcc 4 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_4_kurtosis,mfcc 4 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_4_mean,delta mfcc 4 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_4_std,delta mfcc 4 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_5_mean,mfcc 5 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_5_std,mfcc 5 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_5_skew,mfcc 5 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_5_kurtosis,mfcc 5 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_5_mean,delta mfcc 5 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_5_std,delta mfcc 5 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_6_mean,mfcc 6 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_6_std,mfcc 6 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_6_skew,mfcc 6 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_6_kurtosis,mfcc 6 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_6_mean,delta mfcc 6 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_6_std,delta mfcc 6 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_7_mean,mfcc 7 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_7_std,mfcc 7 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_7_skew,mfcc 7 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_7_kurtosis,mfcc 7 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_7_mean,delta mfcc 7 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_7_std,delta mfcc 7 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_8_mean,mfcc 8 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_8_std,mfcc 8 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_8_skew,mfcc 8 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_8_kurtosis,mfcc 8 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_8_mean,delta mfcc 8 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_8_std,delta mfcc 8 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_9_mean,mfcc 9 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_9_std,mfcc 9 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_9_skew,mfcc 9 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_9_kurtosis,mfcc 9 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_9_mean,delta mfcc 9 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_9_std,delta mfcc 9 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_10_mean,mfcc 10 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_10_std,mfcc 10 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_10_skew,mfcc 10 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_10_kurtosis,mfcc 10 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_10_mean,delta mfcc 10 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_10_std,delta mfcc 10 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_11_mean,mfcc 11 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_11_std,mfcc 11 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_11_skew,mfcc 11 skew,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_11_kurtosis,mfcc 11 kurtosis,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_11_mean,delta mfcc 11 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_delta_mfcc_11_std,delta mfcc 11 std,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
par_mfcc_12_mean,mfcc 12 mean,par,paralinguistic,False,,,,,0,0,0,,0,unstable / insufficient evidence,0.30153161635750253,0.37651289142833966
