timestamp,smoke,seed,model,pooling,length_mode,training,translated,setting,task,test_language,language_label,text_col,train_size,test_size,train_label_dist,test_label_dist,classifier,accuracy,macro_f1,best_params
2026-05-16 12:14:19,False,46,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,spa,Spanish,Text_interviewer_participant,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",Best Ensemble,0.5526315789473685,,DT + RF
2026-05-16 12:29:08,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",SVM,0.8350515463917526,0.8188608776844071,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 12:29:08,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",LR,0.7371134020618557,0.6021232959343709,"{""C"": 1}"
2026-05-16 12:29:08,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",RF,0.845360824742268,0.8075396825396826,"{""n_estimators"": 200}"
2026-05-16 12:29:08,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",DT,0.7371134020618557,0.6937505803695794,"{""max_depth"": 10}"
2026-05-16 12:29:08,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",Best Ensemble,0.8556701030927835,,RF + SVM
2026-05-16 12:39:14,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",SVM,0.5813953488372093,0.5038461538461538,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 12:39:14,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",Best Ensemble,0.7209302325581395,,RF + LR
2026-05-16 12:39:14,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",LR,0.6744186046511628,0.6655555555555556,"{""C"": 1}"
2026-05-16 12:39:14,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",DT,0.3488372093023256,0.3399122807017544,"{""max_depth"": 10}"
2026-05-16 12:39:14,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",RF,0.6046511627906976,0.5712609970674487,"{""n_estimators"": 200}"
2026-05-16 12:45:54,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",LR,0.8409090909090909,0.8199883109292812,"{""C"": 1}"
2026-05-16 12:45:54,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",DT,0.75,0.717124488603156,"{""max_depth"": 10}"
2026-05-16 12:45:54,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",RF,0.8181818181818182,0.8007923033389927,"{""n_estimators"": 200}"
2026-05-16 12:45:54,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",SVM,0.7840909090909091,0.7682605682605683,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 12:45:54,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",Best Ensemble,0.8522727272727273,,DT + RF + LR
2026-05-16 12:52:42,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",SVM,0.711864406779661,0.6547332185886403,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 12:52:42,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",DT,0.6779661016949152,0.6141135972461274,"{""max_depth"": 10}"
2026-05-16 12:52:42,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",LR,0.7627118644067796,0.6722222222222223,"{""C"": 1}"
2026-05-16 12:52:42,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",Best Ensemble,0.7796610169491526,,RF + SVM + LR
2026-05-16 12:52:42,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",RF,0.7457627118644068,0.6398046398046398,"{""n_estimators"": 200}"
2026-05-16 13:01:15,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",Best Ensemble,0.6544117647058824,,RF + LR
2026-05-16 13:01:15,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",RF,0.6213235294117647,0.5859083906959208,"{""n_estimators"": 50}"
2026-05-16 13:01:15,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",DT,0.5514705882352942,0.5170921402805461,"{""max_depth"": 10}"
2026-05-16 13:01:15,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",SVM,0.5,0.2979042365425106,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 13:01:15,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",LR,0.6286764705882353,0.5752666621735228,"{""C"": 10}"
2026-05-16 13:12:55,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",RF,0.5471698113207547,0.4813995215311005,"{""n_estimators"": 50}"
2026-05-16 13:12:55,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",Best Ensemble,0.5471698113207547,,RF + SVM
2026-05-16 13:12:55,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",SVM,0.3396226415094339,0.2948717948717949,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 13:12:55,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",DT,0.4716981132075472,0.458954328982081,"{""max_depth"": 10}"
2026-05-16 13:12:55,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",LR,0.490566037735849,0.4419047619047618,"{""C"": 10}"
2026-05-16 13:24:00,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",SVM,0.4705882352941176,0.3341038680844506,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 13:24:00,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",LR,0.6601307189542484,0.6612315647217816,"{""C"": 10}"
2026-05-16 13:24:00,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",RF,0.6339869281045751,0.6474940912537215,"{""n_estimators"": 50}"
2026-05-16 13:24:00,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",DT,0.4901960784313725,0.4952651515151515,"{""max_depth"": 10}"
2026-05-16 13:24:00,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",Best Ensemble,0.6862745098039216,,RF + SVM + LR
2026-05-16 13:35:03,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",LR,0.5921052631578947,0.4056603773584905,"{""C"": 10}"
2026-05-16 13:35:03,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",RF,0.5657894736842105,0.4350207436926661,"{""n_estimators"": 50}"
2026-05-16 13:35:03,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",SVM,0.25,0.1838969404186795,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 13:35:03,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",Best Ensemble,0.6052631578947368,,DT + RF + SVM + LR
2026-05-16 13:35:03,False,46,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",DT,0.5789473684210527,0.425990675990676,"{""max_depth"": 10}"
2026-05-16 13:48:13,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",RF,0.8814432989690721,0.8631078386255561,"{""n_estimators"": 200}"
2026-05-16 13:48:13,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",DT,0.8041237113402062,0.7748044965786902,"{""max_depth"": 10}"
2026-05-16 13:48:13,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",Best Ensemble,0.9175257731958762,,RF + LR
2026-05-16 13:48:13,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",SVM,0.8762886597938144,0.8667124699416009,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 13:48:13,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",LR,0.9072164948453608,0.8923949217305558,"{""C"": 10}"
2026-05-16 13:52:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",SVM,0.7209302325581395,0.7013888888888888,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 13:52:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",LR,0.7209302325581395,0.6928571428571428,"{""C"": 10}"
2026-05-16 13:52:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",Best Ensemble,0.7674418604651163,,RF + SVM
2026-05-16 13:52:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",RF,0.7209302325581395,0.6335227272727273,"{""n_estimators"": 200}"
2026-05-16 13:52:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",DT,0.627906976744186,0.6228070175438596,"{""max_depth"": 10}"
2026-05-16 13:53:08,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",Best Ensemble,0.8409090909090909,,RF + LR
2026-05-16 13:53:08,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",DT,0.75,0.7299107142857143,"{""max_depth"": 10}"
2026-05-16 13:53:08,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",SVM,0.7613636363636364,0.7322903085614949,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 13:53:08,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",RF,0.8522727272727273,0.8280991735537191,"{""n_estimators"": 200}"
2026-05-16 13:53:08,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",LR,0.8068181818181818,0.7832826307402578,"{""C"": 10}"
2026-05-16 13:53:41,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",LR,0.7288135593220338,0.5815602836879432,"{""C"": 1}"
2026-05-16 13:53:41,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",RF,0.7627118644067796,0.6998546511627908,"{""n_estimators"": 200}"
2026-05-16 13:53:41,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",DT,0.6271186440677966,0.6013513513513513,"{""max_depth"": 10}"
2026-05-16 13:53:41,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",SVM,0.711864406779661,0.6281053021876158,"{""C"": 1, ""kernel"": ""linear""}"
2026-05-16 13:53:41,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",Best Ensemble,0.7796610169491526,,DT + RF + LR
2026-05-16 13:54:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",RF,0.6470588235294118,0.6347797822200553,"{""n_estimators"": 200}"
2026-05-16 13:54:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",DT,0.6029411764705882,0.5855030660786057,"{""max_depth"": 10}"
2026-05-16 13:54:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",Best Ensemble,0.7205882352941176,,SVM + LR
2026-05-16 13:54:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",SVM,0.4632352941176471,0.4708128194008656,"{""C"": 1, ""kernel"": ""rbf""}"
2026-05-16 13:54:42,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",LR,0.7352941176470589,0.7277767648938948,"{""C"": 10}"
2026-05-16 14:01:51,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",SVM,0.6037735849056604,0.5817460317460318,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 14:01:51,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",RF,0.5471698113207547,0.4203761214630779,"{""n_estimators"": 100}"
2026-05-16 14:01:51,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",LR,0.5660377358490566,0.5113665389527459,"{""C"": 10}"
2026-05-16 14:01:51,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",DT,0.490566037735849,0.4943019943019943,"{""max_depth"": 10}"
2026-05-16 14:01:51,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",Best Ensemble,0.6226415094339622,,RF + SVM
2026-05-16 14:02:22,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,cha,Chinese,Text_interviewer_participant,610,153,"{""Dementia"": 119, ""HC"": 232, ""MCI"": 259}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",RF,0.673202614379085,0.669087863119119,"{""n_estimators"": 200}"
2026-05-16 14:02:22,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,cha,Chinese,Text_interviewer_participant,610,153,"{""Dementia"": 119, ""HC"": 232, ""MCI"": 259}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",Best Ensemble,0.6928104575163399,,DT + RF + LR
2026-05-16 14:02:22,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,cha,Chinese,Text_interviewer_participant,610,153,"{""Dementia"": 119, ""HC"": 232, ""MCI"": 259}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",LR,0.6535947712418301,0.6419300766283524,"{""C"": 10}"
2026-05-16 14:02:22,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,cha,Chinese,Text_interviewer_participant,610,153,"{""Dementia"": 119, ""HC"": 232, ""MCI"": 259}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",SVM,0.5947712418300654,0.5788979904698324,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 14:02:22,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,cha,Chinese,Text_interviewer_participant,610,153,"{""Dementia"": 119, ""HC"": 232, ""MCI"": 259}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",DT,0.4444444444444444,0.4292323562070209,"{""max_depth"": 20}"
2026-05-16 14:03:17,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,spa,Spanish,Text_interviewer_participant,303,76,"{""Dementia"": 77, ""HC"": 156, ""MCI"": 70}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",LR,0.5394736842105263,0.3382961124896608,"{""C"": 1}"
2026-05-16 14:03:17,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,spa,Spanish,Text_interviewer_participant,303,76,"{""Dementia"": 77, ""HC"": 156, ""MCI"": 70}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",RF,0.5921052631578947,0.4393781483411499,"{""n_estimators"": 200}"
2026-05-16 14:03:17,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,spa,Spanish,Text_interviewer_participant,303,76,"{""Dementia"": 77, ""HC"": 156, ""MCI"": 70}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",Best Ensemble,0.6052631578947368,,DT + RF + SVM
2026-05-16 14:03:17,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,spa,Spanish,Text_interviewer_participant,303,76,"{""Dementia"": 77, ""HC"": 156, ""MCI"": 70}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",SVM,0.5,0.3853923853923853,"{""C"": 1, ""kernel"": ""linear""}"
2026-05-16 14:03:17,False,42,xlm-roberta-base,mean,truncate,mono,no,Monolingual,multiclass,spa,Spanish,Text_interviewer_participant,303,76,"{""Dementia"": 77, ""HC"": 156, ""MCI"": 70}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",DT,0.5131578947368421,0.4818664307828394,"{""max_depth"": 10}"
2026-05-16 14:04:22,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,en,English,Text_interviewer_participant,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",RF,0.865979381443299,0.8431592039800995,"{""n_estimators"": 100}"
2026-05-16 14:04:22,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,en,English,Text_interviewer_participant,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",LR,0.8917525773195877,0.8750115048320295,"{""C"": 10}"
2026-05-16 14:04:22,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,en,English,Text_interviewer_participant,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",SVM,0.8041237113402062,0.7954267954267955,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 14:04:22,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,en,English,Text_interviewer_participant,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",DT,0.8041237113402062,0.7639902676399026,"{""max_depth"": 10}"
2026-05-16 14:04:22,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,en,English,Text_interviewer_participant,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",Best Ensemble,0.9020618556701032,,RF + LR
2026-05-16 14:10:57,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,gr,Greek,Text_interviewer_participant,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",SVM,0.6046511627906976,0.3768115942028985,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 14:10:57,False,42,xlm-roberta-base,mean,truncate,multi,no,Multilingual-Combined,binary,gr,Greek,Text_interviewer_participant,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",LR,0.6511627906976745,0.5951035781544256,"{""C"": 10}"
